Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1327,2024-09-02,2024-09-08,CUST338,Molly Gomez,Hone Office,PROD5105,Notebook,Office Supplies,West,Delaware,Lake Arthurberg,5,4366,5,20738.5,15543.29,5195.21,Net Banking,Returned,Morris-Myers,glenn91@kennedy.biz,34,No,0
ORD1328,2024-07-28,2024-07-31,CUST657,James Rodriguez,Corporate,PROD5173,Juice Pack,Grocery,South,Kansas,South Carolynshire,10,1048,15,8908.0,6560.78,2347.22,Credit Card,Returned,Ortiz Ltd,dixonbrenda@carney.info,6,Yes,38
ORD1329,2024-03-02,2024-03-06,CUST238,Kevin Lewis,Corporate,PROD2314,Juice Pack,Grocery,West,Michigan,Martinmouth,5,3400,5,16150.0,12871.92,3278.08,UPI,Returned,Dunn Inc,xpennington@mayer.com,28,No,0
ORD1330,2024-11-12,2024-11-19,CUST340,Mathew Sanchez,Corporate,PROD6000,Sofa,Furniture,South,Wyoming,Port Theresa,2,3420,10,6156.0,3863.81,2292.19,Net Banking,Pending,Dennis-Williams,james09@perez.net,6,Yes,50
ORD1331,2025-04-09,2025-04-13,CUST665,Jeremy Chapman,Consumer,PROD9255,Notebook,Office Supplies,West,Vermont,Parsonston,3,110,20,264.0,158.53,105.47,UPI,Returned,Jenkins PLC,zhayes@oliver.org,9,Yes,32
ORD1332,2026-01-24,2026-01-26,CUST143,Suzanne Cunningham,Consumer,PROD8868,Calculator,Office Supplies,North,New Jersey,West Matthewville,5,555,20,2220.0,1864.03,355.97,UPI,Returned,Moore Ltd,thensley@larsen-foster.com,43,No,0
ORD1333,2024-12-05,2024-12-12,CUST383,Steve Diaz,Hone Office,PROD6738,Headphones,Electronics,North,Maine,North Jeffreyburgh,1,3287,15,2793.95,2343.64,450.31,UPI,Delivered,Mcdaniel-Fowler,ibates@williams.net,3,Yes,38
ORD1334,2025-12-02,2025-12-09,CUST603,Carrie Miranda,Consumer,PROD1765,Cooking Oil,Grocery,South,New York,North Christinaside,4,2465,15,8381.0,6427.28,1953.72,Net Banking,Pending,"Love, Ray and Odom",matthew33@murphy.net,45,No,0
ORD1335,2024-06-27,2024-07-01,CUST926,Charles Santos,Consumer,PROD1204,Pen,Office Supplies,South,Virginia,West Kenneth,6,1485,20,7128.0,4358.37,2769.63,Net Banking,Returned,Rodriguez Inc,richardmartin@perez.net,33,No,0
ORD1336,2024-09-11,2024-09-14,CUST519,Kimberly Mayo,Hone Office,PROD6482,Calculator,Office Supplies,East,California,West Paula,2,1539,15,2616.3,1626.39,989.91,Net Banking,Returned,Kent LLC,mlee@simpson.com,32,No,0
ORD1337,2024-07-26,2024-08-02,CUST281,Katelyn Thompson,Consumer,PROD6458,Sofa,Furniture,East,Alabama,North Kylebury,1,4887,15,4153.95,3364.19,789.76,UPI,Delivered,Thomas-Garner,brittany99@taylor.com,10,No,0
ORD1338,2024-10-04,2024-10-08,CUST323,Jessica Smith,Corporate,PROD3286,Notebook,Office Supplies,West,Hawaii,East Brian,2,551,10,991.8,634.56,357.24,Net Banking,Cancelled,Phelps PLC,cdavis@dean-cain.com,24,No,0
ORD1339,2026-01-25,2026-01-31,CUST123,Chelsea Webb,Consumer,PROD2188,Juice Pack,Grocery,East,Kansas,Stricklandview,10,816,20,6528.0,4652.8,1875.2,Credit Card,Cancelled,Anderson-Jennings,wwelch@duran-hoffman.org,24,No,0
ORD1340,2025-02-14,2025-02-15,CUST395,Jacob Park,Corporate,PROD5107,Dining Table,Furniture,East,Iowa,Markmouth,2,2931,5,5568.9,3643.21,1925.69,Credit Card,Returned,Taylor-Santana,foxtracy@mathis.com,36,No,0
ORD1341,2025-09-23,2025-09-28,CUST497,Edward Ashley,Consumer,PROD1061,Mouse,Electronics,North,Rhode Island,Meganhaven,10,227,5,2156.5,1646.03,510.47,Credit Card,Cancelled,Roberts Inc,christopher54@garcia.com,18,No,0
ORD1342,2025-05-19,2025-05-21,CUST247,Scott Sawyer,Corporate,PROD2667,Laptop,Electronics,North,New Mexico,Robertchester,8,2822,15,19189.6,14218.21,4971.39,Cash,Returned,Mckinney Inc,walkerdana@russell.biz,26,No,0
ORD1343,2024-07-17,2024-07-24,CUST668,Michael Dawson,Consumer,PROD6713,Stapler,Office Supplies,South,Connecticut,West Mary,10,2285,10,20565.0,16924.37,3640.63,UPI,Cancelled,Whitehead-Martinez,mark80@fowler.com,15,No,0
ORD1344,2025-09-29,2025-10-04,CUST249,Lisa Martin,Corporate,PROD9248,Monniter,Electronics,South,New York,South Kristina,10,327,5,3106.5,2011.43,1095.07,Cash,Returned,Jefferson LLC,cohenkimberly@summers.com,21,No,0
ORD1345,2026-01-29,2026-02-04,CUST440,Sean Simpson,Hone Office,PROD5978,Cooking Oil,Grocery,South,West Virginia,Lake Jamie,1,3154,15,2680.9,2318.94,361.96,Net Banking,Returned,Campbell-Maddox,sheppardlisa@bowers.info,32,No,0
ORD1346,2025-02-04,2025-02-10,CUST873,Thomas Taylor,Hone Office,PROD9578,Keyboard,Electronics,South,New Hampshire,North Brenda,6,3948,5,22503.6,15002.4,7501.2,Credit Card,Delivered,Moore and Sons,james98@phelps.com,48,No,0
ORD1347,2025-07-07,2025-07-11,CUST215,Penny Powers,Consumer,PROD4139,Keyboard,Electronics,West,North Dakota,Cortezborough,10,2367,15,20119.5,13232.97,6886.53,Net Banking,Cancelled,"Brown, Barton and Jones",andersonjeffrey@rivera-stark.biz,41,No,0
ORD1348,2025-12-11,2025-12-12,CUST480,Angela Patrick,Hone Office,PROD8120,Office Chair,Furniture,West,New Mexico,Joshuahaven,2,1971,5,3744.9,3083.15,661.75,Net Banking,Delivered,Sanchez-Turner,vmeadows@lopez-white.org,47,No,0
ORD1349,2024-07-27,2024-07-29,CUST582,Marcia Thomas,Hone Office,PROD1413,Mouse,Electronics,South,Arkansas,New Brianfort,7,2859,20,16010.4,11566.86,4443.54,Credit Card,Returned,Lindsey-Brown,aprilmartinez@bell.net,15,No,0
ORD1350,2025-02-23,2025-02-28,CUST565,Terrence Carlson,Consumer,PROD8568,Keyboard,Electronics,North,Indiana,Lewisville,1,4425,10,3982.5,3376.51,605.99,Net Banking,Cancelled,"Hall, Perez and Blake",david55@kramer.org,4,Yes,42
ORD1351,2024-09-20,2024-09-21,CUST311,Jennifer Edwards,Consumer,PROD4726,Laptop,Electronics,West,Montana,Bethchester,1,3100,20,2480.0,1999.57,480.43,Net Banking,Returned,"Hill, Montgomery and Pacheco",tara45@lawson-murphy.com,25,No,0
ORD1352,2025-09-05,2025-09-06,CUST631,Clarence Castro,Hone Office,PROD7754,Notebook,Office Supplies,West,Wyoming,Ruizview,3,3556,5,10134.6,6324.26,3810.34,Net Banking,Pending,"Romero, Thompson and Henderson",hannaryan@summers.com,49,No,0
ORD1353,2024-02-21,2024-02-27,CUST928,Jacob Campos,Consumer,PROD7544,Keyboard,Electronics,West,Idaho,Gregorystad,9,2992,10,24235.2,19275.57,4959.63,UPI,Pending,Taylor LLC,taylorharper@murphy-hayden.net,8,Yes,44
ORD1354,2024-09-30,2024-10-02,CUST942,Elizabeth Cordova,Consumer,PROD1462,Bookshelf,Furniture,North,Illinois,East Kevinhaven,7,2033,0,14231.0,9520.24,4710.76,Cash,Cancelled,Harris Group,grantmorgan@rangel.biz,50,No,0
ORD1355,2024-03-13,2024-03-17,CUST176,Michael Butler,Consumer,PROD1812,Snacks,Grocery,East,Florida,East Lisa,2,2585,20,4136.0,3505.53,630.47,UPI,Returned,Martinez-Murray,ncarpenter@gonzalez-woods.org,45,No,0
ORD1356,2024-05-03,2024-05-09,CUST468,Kathryn Johnson,Corporate,PROD7628,Stapler,Office Supplies,South,Oregon,Fredshire,6,1263,15,6441.3,4062.98,2378.32,Credit Card,Cancelled,"Phillips, Castillo and Sanford",hmyers@levine.com,43,No,0
ORD1357,2025-06-14,2025-06-16,CUST157,Kevin Bates,Consumer,PROD1705,Keyboard,Electronics,East,North Dakota,West Markside,10,2042,15,17357.0,14164.6,3192.4,Credit Card,Cancelled,Hawkins Inc,lrowland@howard.com,26,No,0
ORD1358,2025-09-20,2025-09-24,CUST401,Diana Cobb,Corporate,PROD1028,Study Table,Furniture,South,Delaware,Lake Jonathanside,4,1724,0,6896.0,4989.65,1906.35,Cash,Returned,"Dickerson, Barnes and Bryant",jesusmaxwell@bray.net,9,Yes,43
ORD1359,2025-06-10,2025-06-17,CUST834,Carrie Graham,Consumer,PROD1190,Notebook,Office Supplies,West,Nebraska,Glennton,7,3061,15,18212.95,14823.53,3389.42,Net Banking,Pending,Johnson-David,nwilliams@boyd.com,29,No,0
ORD1360,2025-01-05,2025-01-10,CUST657,Jeremy Dominguez,Consumer,PROD6894,Stapler,Office Supplies,North,Utah,Chadland,8,2410,10,17352.0,15605.56,1746.44,Net Banking,Delivered,Miller Inc,arobinson@ryan.biz,1,Yes,47
ORD1361,2026-01-13,2026-01-18,CUST130,Michael White,Consumer,PROD3454,Rice Bag,Grocery,East,Delaware,Port Terrencebury,5,4961,20,19844.0,15263.52,4580.48,UPI,Delivered,Jones PLC,connerjamie@ball.info,19,No,0
ORD1362,2024-02-19,2024-02-24,CUST682,Deborah Stark,Corporate,PROD5381,Bookshelf,Furniture,West,Tennessee,Baileychester,7,4141,5,27537.65,17005.4,10532.25,Credit Card,Pending,"Robinson, Ramsey and Smith",mackfranklin@foster.com,26,No,0
ORD1363,2025-01-24,2025-01-29,CUST742,Kelly Cannon,Corporate,PROD7738,Cooking Oil,Grocery,South,Michigan,Turnerburgh,3,4990,5,14221.5,12175.24,2046.26,Net Banking,Pending,"Anderson, Wright and Gonzalez",rogerstanner@burton.com,28,No,0
ORD1364,2025-07-04,2025-07-11,CUST929,Kevin Crawford,Corporate,PROD4382,Dining Table,Furniture,North,Minnesota,Melaniechester,10,4957,15,42134.5,34719.59,7414.91,Cash,Cancelled,Carey-Davis,robertgonzalez@bass.biz,12,No,0
ORD1365,2024-12-26,2025-01-01,CUST672,Frederick Adams,Hone Office,PROD1955,Study Table,Furniture,East,Hawaii,Port April,2,4034,15,6857.8,4192.24,2665.56,Credit Card,Delivered,"Thompson, Kennedy and Ford",edwardmoon@alvarez.com,18,No,0
ORD1366,2025-08-07,2025-08-14,CUST105,Chris Michael,Hone Office,PROD5589,Sugar,Grocery,North,Iowa,Port Brendahaven,7,1462,15,8698.9,6482.64,2216.26,UPI,Pending,"Doyle, Becker and Goodman",shannon00@townsend-white.com,46,No,0
ORD1367,2024-05-25,2024-05-28,CUST984,Joe Ellis,Corporate,PROD8680,Sugar,Grocery,South,Michigan,East Phillip,3,582,0,1746.0,1402.74,343.26,Net Banking,Pending,Washington Inc,antoniomoyer@douglas.com,14,No,0
ORD1368,2025-09-20,2025-09-26,CUST536,Kristen Schmidt,Consumer,PROD7392,File Folder,Office Supplies,East,Wisconsin,Lake Danielburgh,9,3648,10,29548.8,19553.6,9995.2,Net Banking,Returned,Brown-Martin,ramirezsuzanne@conley.info,45,No,0
ORD1369,2024-12-13,2024-12-17,CUST298,Karen Hoffman,Corporate,PROD5065,File Folder,Office Supplies,West,Virginia,Vanessaberg,9,861,15,6586.65,4107.62,2479.03,UPI,Delivered,Sherman Group,cfowler@rodriguez-robinson.com,38,No,0
ORD1370,2025-09-12,2025-09-14,CUST149,Wanda Christian,Consumer,PROD3869,Sofa,Furniture,West,Maryland,East Evanchester,1,1424,20,1139.2,957.41,181.79,Cash,Delivered,Walsh-Garcia,dburton@delgado.com,20,No,0
ORD1371,2025-11-27,2025-11-30,CUST922,Mary Smith,Consumer,PROD1458,Bookshelf,Furniture,North,California,Morrisville,7,3963,0,27741.0,16948.92,10792.08,Net Banking,Delivered,"Cox, Bell and Jackson",rebeccaferguson@carpenter.com,10,No,0
ORD1372,2025-01-19,2025-01-26,CUST517,Lindsey Jones,Consumer,PROD4980,Keyboard,Electronics,East,Maine,South Danielle,3,3397,10,9171.9,6083.89,3088.01,UPI,Cancelled,"Watkins, Reese and Simmons",lisapoole@ward.com,0,Yes,21
ORD1373,2024-05-25,2024-05-27,CUST221,Briana Warren,Hone Office,PROD9873,Headphones,Electronics,North,Missouri,Port Rebeccaburgh,3,1050,0,3150.0,2551.96,598.04,Credit Card,Returned,Allison-Nolan,johnwatson@crosby.com,1,Yes,27
ORD1374,2024-09-16,2024-09-19,CUST797,Shirley Nelson,Corporate,PROD6147,Keyboard,Electronics,East,Alabama,Welchshire,2,3637,5,6910.3,5729.6,1180.7,Net Banking,Cancelled,Downs-Ponce,thompsonwilliam@smith.org,32,No,0
ORD1375,2025-12-16,2025-12-20,CUST408,Laura Howell,Hone Office,PROD1738,Cooking Oil,Grocery,North,Kansas,Lake Angel,3,367,10,990.9,639.42,351.48,Net Banking,Delivered,Schultz-Elliott,frich@webster.com,1,Yes,21
ORD1376,2024-05-08,2024-05-11,CUST745,Susan Carrillo,Corporate,PROD1435,Rice Bag,Grocery,East,Ohio,Louishaven,6,3915,15,19966.5,14496.98,5469.52,UPI,Cancelled,Tucker-Nicholson,joshua62@kelly.com,8,Yes,23
ORD1377,2025-10-30,2025-11-05,CUST276,Natasha Webb,Consumer,PROD4807,Dining Table,Furniture,North,Kansas,Rodriguezland,1,3467,20,2773.6,1763.69,1009.91,Credit Card,Delivered,Bishop-Hall,hwinters@taylor.org,6,Yes,24
ORD1378,2025-01-22,2025-01-27,CUST193,Grant Dean,Consumer,PROD6501,Snacks,Grocery,East,Montana,Vaughnview,2,549,10,988.2,669.7,318.5,Net Banking,Pending,Thompson-Hansen,weeksfrank@nichols.org,17,No,0
ORD1379,2025-09-07,2025-09-14,CUST453,Kristina Larson,Hone Office,PROD3624,Pen,Office Supplies,North,Rhode Island,South Matthew,4,739,15,2512.6,1647.5,865.1,Net Banking,Cancelled,Jimenez Ltd,qrandall@munoz.info,1,Yes,43
ORD1380,2024-12-17,2024-12-21,CUST801,Felicia Lyons,Consumer,PROD6092,Calculator,Office Supplies,North,Michigan,Padillaborough,9,2309,10,18702.9,15874.71,2828.19,Cash,Cancelled,"West, Hill and Coleman",robert36@cole.com,50,No,0
ORD1381,2025-08-28,2025-09-01,CUST639,Kevin Vaughn,Hone Office,PROD5380,Sugar,Grocery,West,Arizona,Murphyhaven,10,3952,15,33592.0,26844.68,6747.32,Credit Card,Cancelled,Wilson-Thomas,fhurley@parrish.com,44,No,0
ORD1382,2025-07-10,2025-07-11,CUST882,Mrs. Carolyn Richardson,Hone Office,PROD9101,Laptop,Electronics,East,Ohio,North Jeffreymouth,1,3559,20,2847.2,2517.76,329.44,UPI,Delivered,Holloway Ltd,ccarpenter@martinez.com,35,No,0
ORD1383,2024-08-20,2024-08-25,CUST226,Melissa Allison,Consumer,PROD4353,Sugar,Grocery,East,Mississippi,West Megan,9,2201,10,17828.1,13000.48,4827.62,UPI,Delivered,"Oneal, Flores and Gonzalez",lcarter@green-griffin.com,32,No,0
ORD1384,2024-05-12,2024-05-17,CUST988,Brian Simpson,Corporate,PROD5064,File Folder,Office Supplies,West,Texas,New Alicia,5,4066,5,19313.5,16582.34,2731.16,Credit Card,Pending,"Russell, Fleming and Bennett",connor57@sandoval.net,0,Yes,30
ORD1385,2025-09-22,2025-09-27,CUST629,Martin Hawkins,Consumer,PROD2010,Keyboard,Electronics,East,Missouri,Lake Rita,10,4737,20,37896.0,23249.31,14646.69,Credit Card,Cancelled,Daniels-House,crawfordchristine@conway-jackson.org,17,No,0
ORD1386,2025-03-06,2025-03-13,CUST317,Alyssa Boyd,Corporate,PROD1366,Notebook,Office Supplies,West,Wyoming,Sheppardland,5,3294,15,13999.5,11741.19,2258.31,UPI,Delivered,Rios-Deleon,hortonvanessa@moyer.com,8,Yes,36
ORD1387,2024-06-10,2024-06-11,CUST809,Jessica Fowler,Consumer,PROD2565,Study Table,Furniture,South,Connecticut,South Carolynberg,6,2442,20,11721.6,7268.2,4453.4,UPI,Cancelled,Graham Group,thomaswood@miller.com,23,No,0
ORD1388,2025-07-03,2025-07-10,CUST822,Blake Brown,Consumer,PROD5218,Bookshelf,Furniture,North,Utah,Glorialand,8,2184,20,13977.6,9103.63,4873.97,Credit Card,Pending,"Lewis, Burns and Cardenas",blanchardandrew@robinson.com,47,No,0
ORD1389,2025-03-09,2025-03-10,CUST490,Jason Villanueva,Consumer,PROD3127,Calculator,Office Supplies,South,New Hampshire,West Bradley,7,1993,20,11160.8,9150.89,2009.91,UPI,Cancelled,"Diaz, Mills and Roberts",gerald88@lucas.org,46,No,0
ORD1390,2025-04-17,2025-04-21,CUST856,Jessica Williams,Consumer,PROD5390,Keyboard,Electronics,South,Idaho,Stewartberg,1,2931,0,2931.0,2056.95,874.05,UPI,Pending,Waters LLC,michaeljones@dawson.com,36,No,0
ORD1391,2024-08-19,2024-08-25,CUST519,Jessica Benjamin,Consumer,PROD8847,Bookshelf,Furniture,North,Kansas,Mossport,9,2832,20,20390.4,14315.55,6074.85,UPI,Returned,"Khan, Lee and Morales",jeremy15@green-duncan.info,16,No,0
ORD1392,2024-03-12,2024-03-17,CUST940,Tracey Walters,Consumer,PROD6694,Office Chair,Furniture,West,Maine,North Carolmouth,6,3978,0,23868.0,17721.63,6146.37,Net Banking,Pending,"Mann, Shea and Freeman",anna00@paul.com,6,Yes,25
ORD1393,2025-11-17,2025-11-20,CUST133,Steven Guzman,Consumer,PROD3274,Calculator,Office Supplies,South,Nevada,New Kennethmouth,8,2420,5,18392.0,11657.79,6734.21,UPI,Returned,"Anderson, Knight and Jackson",ecarter@estrada.com,14,No,0
ORD1394,2025-09-23,2025-09-24,CUST121,Charles Ramirez,Consumer,PROD6361,Monniter,Electronics,East,Alaska,Arnoldshire,2,4651,5,8836.9,6838.95,1997.95,Cash,Returned,Patrick-Washington,stevenhines@campos.com,25,No,0
ORD1395,2024-07-18,2024-07-23,CUST221,Sheri Johnson,Consumer,PROD8174,Sugar,Grocery,South,South Carolina,New Frank,2,788,0,1576.0,1041.82,534.18,Cash,Delivered,"Johnson, Spencer and Smith",stephensonthomas@burns.com,23,No,0
ORD1396,2025-10-21,2025-10-28,CUST817,Linda Stephens DDS,Hone Office,PROD9037,File Folder,Office Supplies,South,Kentucky,Brownland,2,375,15,637.5,451.09,186.41,Cash,Delivered,"Hoffman, Schultz and Bonilla",esellers@baker.biz,35,No,0
ORD1397,2025-06-29,2025-07-01,CUST201,John Rodriguez,Hone Office,PROD2470,Keyboard,Electronics,North,Montana,Nelsonville,3,2165,5,6170.25,4106.68,2063.57,Credit Card,Delivered,Burton-Nixon,silvasuzanne@hall.com,29,No,0
ORD1398,2025-03-18,2025-03-25,CUST398,Robert Perez,Hone Office,PROD8560,File Folder,Office Supplies,East,Tennessee,Jamesfurt,10,1288,10,11592.0,9295.1,2296.9,Cash,Pending,"Lee, Smith and Butler",ojohnson@peters-schmidt.com,22,No,0
ORD1399,2024-10-28,2024-11-04,CUST409,Lauren Reyes,Corporate,PROD2585,Mouse,Electronics,East,Utah,Danielton,2,2596,20,4153.6,3358.2,795.4,Credit Card,Delivered,"Hess, Jackson and Rodriguez",laurendavis@castaneda-leon.com,5,Yes,20
ORD1400,2025-01-29,2025-02-02,CUST584,Thomas Mendez,Hone Office,PROD6470,Cooking Oil,Grocery,West,Virginia,Port Katherinebury,1,1145,15,973.25,601.92,371.33,Credit Card,Pending,Hill-Blackburn,dmitchell@davis.com,49,No,0
ORD1401,2025-09-20,2025-09-22,CUST831,Casey Anderson,Corporate,PROD1732,Snacks,Grocery,North,Kentucky,Lake Randy,10,4610,5,43795.0,38861.31,4933.69,UPI,Cancelled,Moyer Group,millerhoward@johnson.com,24,No,0
ORD1402,2024-08-14,2024-08-19,CUST987,Olivia Evans,Corporate,PROD9490,Monniter,Electronics,North,Wisconsin,Christophershire,6,3894,5,22195.8,19450.97,2744.83,Net Banking,Pending,Jefferson PLC,franciskristen@graves.com,19,No,0
ORD1403,2025-08-26,2025-08-28,CUST177,Debra Moore,Hone Office,PROD1233,File Folder,Office Supplies,East,Hawaii,Ortizshire,10,588,5,5586.0,4290.25,1295.75,Cash,Returned,Little-Ortiz,nguyenchristopher@george.com,9,Yes,25
ORD1404,2026-01-01,2026-01-03,CUST726,Suzanne Medina DDS,Corporate,PROD5464,Sofa,Furniture,South,South Dakota,Mcclureberg,6,2915,20,13992.0,10343.3,3648.7,Credit Card,Delivered,Hill-Yoder,harrismeagan@camacho.info,46,No,0
ORD1405,2025-10-24,2025-10-31,CUST699,Kendra Serrano,Consumer,PROD6480,Headphones,Electronics,North,South Dakota,Medinaville,3,250,0,750.0,553.96,196.04,UPI,Delivered,Leach LLC,spencerhoffman@garcia.com,48,No,0
ORD1406,2025-05-08,2025-05-14,CUST461,Joseph Mcgrath,Consumer,PROD7083,Mouse,Electronics,West,Oregon,North Sharonborough,9,3259,20,23464.8,18472.98,4991.82,Cash,Cancelled,"Patel, Butler and Wilson",zgriffin@hammond.com,20,No,0
ORD1407,2024-05-23,2024-05-27,CUST370,Samuel Camacho,Corporate,PROD6059,Mouse,Electronics,West,Iowa,Philipberg,7,3561,20,19941.6,17768.97,2172.63,Credit Card,Delivered,"Miles, Miles and Thompson",campbelljeremy@garcia.com,44,No,0
ORD1408,2025-05-03,2025-05-08,CUST532,Jon Barker,Consumer,PROD1410,Snacks,Grocery,South,New Jersey,Ericamouth,8,4949,5,37612.4,33291.89,4320.51,Net Banking,Returned,Johnson-Coleman,john56@brown-weber.com,34,No,0
ORD1409,2025-07-09,2025-07-16,CUST448,Donald Boyer,Corporate,PROD9990,Juice Pack,Grocery,North,Wyoming,Piercefurt,8,4455,10,32076.0,23626.71,8449.29,Net Banking,Cancelled,"James, Maynard and Mclaughlin",ohowe@sharp-miller.com,46,No,0
ORD1410,2024-06-22,2024-06-24,CUST222,Christopher Juarez,Hone Office,PROD9711,Sugar,Grocery,North,Alabama,Smithfurt,7,1201,5,7986.65,4908.4,3078.25,UPI,Cancelled,Williams-Reed,michaelquinn@davis-bryant.net,36,No,0
ORD1411,2024-10-06,2024-10-12,CUST744,Kevin Gardner,Hone Office,PROD2811,Laptop,Electronics,West,Illinois,Mosleyborough,9,1310,20,9432.0,7023.83,2408.17,Cash,Returned,Russell and Sons,susanewing@hernandez-brooks.info,6,Yes,21
ORD1412,2024-06-30,2024-07-06,CUST903,Tracey Jackson,Consumer,PROD4278,Laptop,Electronics,South,Massachusetts,East Barbarabury,3,4100,0,12300.0,9679.36,2620.64,Cash,Returned,Sheppard-Butler,jonathan72@villanueva.com,20,No,0
ORD1413,2024-07-31,2024-08-02,CUST566,Michelle Moore,Hone Office,PROD4818,Monniter,Electronics,North,New Mexico,Port Sarah,6,1990,10,10746.0,8274.93,2471.07,Cash,Returned,"Allen, Morris and Thompson",megan77@moore.com,16,No,0
ORD1414,2025-02-17,2025-02-21,CUST866,Sophia Fuller PhD,Hone Office,PROD2487,Sugar,Grocery,South,Rhode Island,North Danielfort,10,4138,20,33104.0,28900.02,4203.98,Cash,Cancelled,Bell-Dominguez,charles03@warren.net,0,Yes,29
ORD1415,2025-01-02,2025-01-09,CUST706,Cory Conner,Hone Office,PROD3532,Juice Pack,Grocery,West,Missouri,West Alexandrahaven,10,2019,10,18171.0,12329.21,5841.79,Cash,Returned,Smith and Sons,jtaylor@gibson.com,13,No,0
ORD1416,2025-04-04,2025-04-08,CUST748,Joel Moore,Corporate,PROD8164,Study Table,Furniture,South,Wyoming,East Keithland,5,2061,0,10305.0,6198.54,4106.46,UPI,Returned,Diaz-Padilla,ymann@cox-hernandez.net,50,No,0
ORD1417,2025-09-01,2025-09-05,CUST714,Kelly Herrera,Hone Office,PROD1616,Bookshelf,Furniture,South,Delaware,Port Yolandabury,3,2504,5,7136.4,4683.04,2453.36,UPI,Returned,Bautista PLC,holly51@keller.biz,19,No,0
ORD1418,2025-02-09,2025-02-15,CUST420,Thomas Zuniga,Consumer,PROD1582,Keyboard,Electronics,North,Mississippi,North Hunter,6,1266,0,7596.0,5384.94,2211.06,UPI,Cancelled,Turner Ltd,anna63@beard-ali.com,2,Yes,38
ORD1419,2024-03-09,2024-03-15,CUST150,Kari Williams,Corporate,PROD7579,Headphones,Electronics,East,Minnesota,New Ambershire,7,3250,20,18200.0,16169.78,2030.22,Net Banking,Pending,"Hoover, Harris and Harris",baileylogan@williams.info,19,No,0
ORD1420,2026-01-15,2026-01-18,CUST908,Marcus Perez,Corporate,PROD9685,File Folder,Office Supplies,North,Missouri,Annamouth,3,595,20,1428.0,1170.76,257.24,Credit Card,Pending,"Sawyer, Oneill and Allen",mejiajoseph@long.com,24,No,0
ORD1421,2025-06-16,2025-06-21,CUST318,Rachel Parrish,Hone Office,PROD6226,Laptop,Electronics,South,Nevada,Gonzalezberg,9,2451,10,19853.1,13937.23,5915.87,Net Banking,Cancelled,"Pierce, Mason and Saunders",wryan@taylor-richard.com,32,No,0
ORD1422,2025-11-08,2025-11-12,CUST581,Kimberly Smith,Corporate,PROD4289,Bookshelf,Furniture,West,Illinois,Jenniferfurt,1,2566,0,2566.0,2141.05,424.95,Cash,Cancelled,Porter-Chase,tbrown@rocha.info,28,No,0
ORD1423,2024-08-26,2024-08-30,CUST585,Jamie Mays,Hone Office,PROD3146,Rice Bag,Grocery,West,Tennessee,Robertview,3,820,20,1968.0,1654.35,313.65,Net Banking,Cancelled,Moore Group,vlynch@hunter-hernandez.org,31,No,0
ORD1424,2024-09-16,2024-09-19,CUST583,John Shaw,Hone Office,PROD1999,Bookshelf,Furniture,West,Washington,Tammytown,6,2607,10,14077.8,10474.63,3603.17,UPI,Returned,Guzman-Russell,clairecook@austin.biz,24,No,0
